"","Date","CAPE"
"154","1893.0999999999999",15.2717941535202
"155","1893.1099999999999",15.9424114005717
"156","1893.1199999999999",15.6126943354649
"157","1894.01",15.7398693519482
"158","1894.02",16.2027365964499
"159","1894.03",17.1876220881219
"160","1894.04",17.4348490780524
"161","1894.05",16.808751920918
"162","1894.0599999999999",16.6063196952925
"163","1894.0699999999999",16.2896797149169
"164","1894.0799999999999",16.4577770729984
"165","1894.0899999999999",16.5223154448772
"166","1894.0999999999999",16.5029042057084
"167","1894.1099999999999",16.5427844474445
"168","1894.1199999999999",16.6724663337677
"169","1895.01",16.5244439351627
"170","1895.02",16.3312376932114
"171","1895.03",16.3646254271748
"172","1895.04",16.3875438236863
"173","1895.05",17.0803695533824
"174","1895.0599999999999",17.2074135397834
"175","1895.0699999999999",17.5460146487405
